sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
3591,23.318,26.11,1.08,-1.08,0.00,-0.05,11.27,97.9,-70
3592,23.347,25.61,0.59,-0.59,0.00,0.00,11.27,97.9,-70
3593,23.375,25.23,0.51,-0.49,0.05,-0.15,11.27,97.9,-70
3594,23.734,24.94,1.43,-1.32,0.05,-0.54,11.52,98.0,-74
3595,23.762,24.19,1.19,-1.08,0.10,-0.49,11.52,98.0,-74
3596,23.791,23.63,1.12,-0.98,0.05,-0.54,11.52,98.0,-74
3597,23.819,23.63,1.04,-0.88,0.05,-0.54,11.27,98.0,-74
3598,23.848,23.20,1.01,-0.88,0.10,-0.49,11.27,98.0,-74
3599,23.877,22.94,0.92,-0.83,0.05,-0.39,11.27,98.0,-74
3600,24.236,22.67,1.16,-1.08,0.15,-0.39,11.52,98.1,-70
3601,24.264,22.01,1.09,-1.03,0.10,-0.34,11.52,98.1,-70
3602,24.293,21.51,1.13,-1.08,0.20,-0.29,11.52,98.1,-70
3603,24.322,21.51,1.17,-1.08,0.24,-0.39,11.40,98.1,-70
3604,24.350,21.13,1.18,-1.08,0.39,-0.29,11.40,98.1,-70
3605,24.379,20.91,1.14,-1.03,0.39,-0.29,11.40,98.1,-70
3606,24.738,20.79,1.14,-1.13,0.05,-0.20,11.66,98.3,-81
3607,24.767,20.07,1.27,-1.22,0.15,-0.29,11.66,98.3,-81
3608,24.796,19.54,1.16,-1.13,0.10,-0.24,11.66,98.3,-81
3609,24.824,19.54,1.15,-1.13,0.10,-0.20,11.40,98.3,-81
3610,24.853,19.08,1.09,-1.08,0.10,-0.15,11.40,98.3,-81
3611,24.881,18.81,1.03,-1.03,0.10,-0.05,11.40,98.3,-81
3612,25.341,18.55,1.18,-1.13,0.05,-0.34,11.52,98.4,-77
3613,25.369,17.86,1.14,-1.08,0.10,-0.34,11.52,98.4,-77
3614,25.398,17.42,1.06,-0.98,0.10,-0.39,11.52,98.4,-77
3615,25.426,17.42,1.12,-1.03,0.05,-0.44,11.27,98.4,-77
3616,25.455,16.94,1.15,-1.08,0.10,-0.39,11.27,98.4,-77
3617,25.484,16.62,1.18,-1.13,0.10,-0.34,11.27,98.4,-77
3618,25.843,16.32,1.12,-1.03,0.20,-0.39,11.52,98.5,-71
3619,25.872,15.51,1.16,-1.08,0.24,-0.34,11.52,98.5,-71
3620,25.900,14.97,1.16,-1.08,0.24,-0.34,11.52,98.5,-71
3621,25.929,14.97,1.13,-1.03,0.15,-0.44,11.27,98.5,-71
3622,25.957,14.48,1.18,-1.08,0.20,-0.44,11.27,98.5,-71
3623,25.986,14.14,1.15,-1.03,0.24,-0.44,11.27,98.5,-71
3624,26.345,13.86,1.10,-1.03,0.05,-0.39,11.52,98.5,-59
3625,26.374,13.22,1.09,-1.03,0.10,-0.34,11.52,98.5,-59
3626,26.402,12.74,1.04,-0.98,0.10,-0.34,11.52,98.5,-59
3627,26.431,12.74,1.00,-0.93,0.10,-0.34,11.40,98.5,-59
3628,26.460,12.25,1.02,-0.98,0.05,-0.29,11.40,98.5,-59
3629,26.488,11.92,1.00,-0.93,0.10,-0.34,11.40,98.5,-59
3630,26.847,11.68,1.31,-1.22,0.34,-0.29,11.65,98.6,-55
3631,26.876,10.93,1.18,-1.13,0.29,-0.20,11.65,98.6,-55
3632,26.905,10.35,1.33,-1.27,0.34,-0.15,11.65,98.6,-55
3633,26.933,10.35,1.23,-1.18,0.29,-0.20,11.40,98.6,-55
3634,26.962,9.82,1.17,-1.13,0.20,-0.24,11.40,98.6,-55
3635,26.990,9.40,1.19,-1.13,0.24,-0.29,11.40,98.6,-55
3636,27.450,9.07,1.19,-1.08,0.24,-0.44,11.52,98.7,-55
3637,27.478,8.55,1.15,-1.03,0.24,-0.44,11.52,98.7,-55
3638,27.507,8.20,1.10,-0.98,0.24,-0.44,11.52,98.7,-55
3639,27.535,8.20,1.13,-1.03,0.15,-0.44,11.27,98.7,-55
3640,27.564,7.88,1.08,-0.98,0.05,-0.44,11.27,98.7,-55
3641,27.592,7.55,1.06,-0.98,0.10,-0.39,11.27,98.7,-55
3642,27.952,7.28,1.05,-1.03,0.05,-0.20,11.52,98.8,-55
3643,27.980,6.45,1.07,-1.03,0.05,-0.29,11.52,98.8,-55
3644,28.009,5.85,1.01,-0.98,0.00,-0.24,11.52,98.8,-55
3645,28.038,5.85,1.23,-1.18,0.05,-0.34,11.27,98.8,-55
3646,28.066,5.34,1.26,-1.18,0.05,-0.44,11.27,98.8,-55
3647,28.095,5.01,1.31,-1.22,0.10,-0.44,11.27,98.8,-55
3648,28.454,4.86,1.19,-1.13,0.20,-0.34,11.52,98.9,-69
3649,28.483,4.05,1.26,-1.18,0.29,-0.34,11.52,98.9,-69
3650,28.511,3.51,1.26,-1.18,0.24,-0.39,11.52,98.9,-69
3651,28.540,3.51,1.21,-1.13,0.29,-0.34,11.27,98.9,-69
3652,28.568,3.02,1.18,-1.08,0.39,-0.29,11.27,98.9,-69
3653,28.597,2.67,1.18,-1.08,0.34,-0.34,11.27,98.9,-69
3654,28.956,2.45,1.72,1.32,-0.20,-1.08,11.52,98.9,-91
3655,28.985,1.83,1.21,-0.05,-0.29,-1.18,11.52,98.9,-91
3656,29.013,1.48,1.03,-0.29,-0.15,-0.98,11.52,98.9,-91
3657,29.042,1.48,1.65,0.15,-0.29,-1.62,11.40,98.9,-91
3658,29.070,0.97,12.95,2.30,-0.44,-12.74,11.40,98.9,-91
3659,29.099,0.58,3.59,2.70,0.34,-2.35,11.40,98.9,-91
3660,29.559,0.36,1.15,0.00,-0.24,-1.13,11.52,99.0,-87
3661,29.587,0.01,1.29,-0.05,-0.20,-1.27,11.52,99.0,-87
3662,29.616,-0.20,1.32,0.00,-0.05,-1.32,11.52,99.0,-87
3663,29.644,-0.20,1.27,-0.05,0.00,-1.27,11.27,99.0,-87
3664,29.673,-0.34,1.47,-0.05,0.05,-1.47,11.27,99.0,-87
3665,29.701,-0.35,1.37,0.00,0.05,-1.37,11.27,99.0,-87
3666,30.061,-0.39,1.32,0.00,0.00,-1.32,11.52,99.0,-86
3667,30.089,-0.49,1.27,-0.05,0.00,-1.27,11.52,99.0,-86
