sid,time,altitude,acceleration,acceleration-X,acceleration-Y,acceleration-Z,SPS,Reliability,RSSI
17074,22.377,0.13,1.04,-1.03,0.15,-0.10,11.26,100.0,-58
17075,22.405,0.10,1.06,-1.03,0.15,-0.20,11.26,100.0,-58
17076,22.762,0.19,1.11,-1.08,0.15,-0.20,11.52,100.0,-59
17077,22.790,0.19,1.08,-1.03,0.20,-0.24,11.52,100.0,-59
17078,22.819,0.17,1.04,-0.98,0.24,-0.24,11.52,100.0,-59
17079,22.847,0.17,1.11,-1.08,0.20,-0.15,11.40,100.0,-59
17080,22.876,0.10,1.09,-1.03,0.24,-0.24,11.40,100.0,-59
17081,22.904,0.12,1.11,-1.08,0.24,-0.10,11.40,100.0,-59
17082,23.366,0.13,1.11,-1.08,0.15,-0.20,11.52,100.0,-59
17083,23.394,0.05,1.07,-1.03,0.20,-0.20,11.52,100.0,-59
17084,23.423,0.02,1.08,-1.03,0.20,-0.24,11.52,100.0,-59
17085,23.452,0.02,1.07,-1.03,0.20,-0.20,11.26,100.0,-59
17086,23.480,0.07,1.07,-1.03,0.20,-0.20,11.26,100.0,-59
17087,23.509,0.06,1.07,-1.03,0.20,-0.20,11.26,100.0,-59
17088,23.868,0.12,1.06,-1.03,0.15,-0.20,11.52,100.0,-58
17089,23.897,0.10,1.08,-1.03,0.20,-0.24,11.52,100.0,-58
17090,23.925,0.13,1.07,-1.03,0.15,-0.24,11.52,100.0,-58
17091,23.954,0.13,1.07,-1.03,0.20,-0.20,11.26,100.0,-58
17092,23.983,0.10,1.12,-1.08,0.24,-0.20,11.26,100.0,-58
17093,24.011,0.12,1.08,-1.03,0.20,-0.24,11.26,100.0,-58
17094,24.371,0.15,1.06,-1.03,0.15,-0.20,11.52,100.0,-67
17095,24.399,0.14,1.06,-1.03,0.10,-0.24,11.52,100.0,-67
17096,24.428,0.02,1.11,-1.08,0.15,-0.20,11.52,100.0,-67
17097,24.456,0.02,1.05,-1.03,0.15,-0.15,11.26,100.0,-67
17098,24.485,0.07,1.01,-0.98,0.15,-0.20,11.26,100.0,-67
17099,24.513,0.05,1.12,-1.08,0.20,-0.24,11.26,100.0,-67
17100,24.873,0.09,1.11,-1.08,0.15,-0.24,11.52,100.0,-59
17101,24.901,0.05,1.12,-1.08,0.20,-0.24,11.52,100.0,-59
17102,24.930,0.11,1.12,-1.08,0.24,-0.20,11.52,100.0,-59
17103,24.959,0.11,1.11,-1.08,0.24,-0.15,11.40,100.0,-59
17104,24.987,0.10,1.07,-1.03,0.20,-0.20,11.40,100.0,-59
17105,25.016,0.09,1.08,-1.03,0.20,-0.24,11.40,100.0,-59
17106,25.375,0.08,1.11,-1.08,0.20,-0.15,11.65,100.0,-55
17107,25.404,0.05,1.07,-1.03,0.20,-0.20,11.65,100.0,-55
17108,25.432,0.11,1.07,-1.03,0.20,-0.20,11.65,100.0,-55
17109,25.461,0.11,1.08,-1.03,0.24,-0.20,11.40,100.0,-55
17110,25.490,0.06,1.04,-1.03,0.15,-0.10,11.40,100.0,-55
17111,25.518,0.01,1.11,-1.08,0.15,-0.20,11.40,100.0,-55
17112,25.978,0.05,1.11,-1.08,0.15,-0.20,11.52,100.0,-55
17113,26.006,-0.01,1.08,-1.03,0.20,-0.24,11.52,100.0,-55
17114,26.035,0.02,1.06,-1.03,0.15,-0.20,11.52,100.0,-55
17115,26.063,0.02,1.11,-1.08,0.20,-0.20,11.26,100.0,-55
17116,26.092,0.01,1.07,-1.03,0.20,-0.20,11.26,100.0,-55
17117,26.120,0.06,1.11,-1.08,0.20,-0.20,11.26,100.0,-55
17118,26.480,0.09,1.07,-1.03,0.20,-0.20,11.52,100.0,-56
17119,26.509,0.07,1.02,-0.98,0.20,-0.20,11.52,100.0,-56
17120,26.537,-0.02,1.06,-1.03,0.20,-0.15,11.52,100.0,-56
17121,26.566,-0.02,1.11,-1.08,0.24,-0.10,11.26,100.0,-56
17122,26.594,-0.07,1.11,-1.08,0.20,-0.20,11.26,100.0,-56
17123,26.623,0.00,1.01,-0.98,0.15,-0.20,11.26,100.0,-56
17124,26.982,0.10,1.07,-1.03,0.15,-0.24,11.52,100.0,-58
17125,27.011,0.08,1.07,-1.03,0.24,-0.15,11.52,100.0,-58
17126,27.039,0.07,1.11,-1.08,0.20,-0.20,11.52,100.0,-58
17127,27.068,0.07,1.11,-1.08,0.20,-0.15,11.26,100.0,-58
17128,27.097,0.05,1.06,-1.03,0.15,-0.20,11.26,100.0,-58
17129,27.125,0.10,1.07,-1.03,0.15,-0.24,11.26,100.0,-58
17130,27.485,0.14,1.07,-1.03,0.20,-0.20,11.52,100.0,-65
17131,27.513,0.13,1.09,-1.03,0.24,-0.24,11.52,100.0,-65
17132,27.542,0.16,1.07,-1.03,0.20,-0.20,11.52,100.0,-65
17133,27.570,0.16,1.12,-1.08,0.24,-0.20,11.40,100.0,-65
17134,27.599,0.08,1.07,-1.03,0.20,-0.20,11.40,100.0,-65
17135,27.628,0.13,1.05,-1.03,0.15,-0.15,11.40,100.0,-65
17136,28.086,0.19,1.07,-1.03,0.20,-0.20,11.52,100.0,-71
17137,28.115,0.10,1.11,-1.08,0.20,-0.20,11.52,100.0,-71
17138,28.143,0.15,1.10,-1.08,0.20,-0.10,11.52,100.0,-71
17139,28.172,0.15,1.06,-1.03,0.20,-0.15,11.26,100.0,-71
17140,28.200,0.12,1.06,-1.03,0.15,-0.20,11.26,100.0,-71
17141,28.229,0.15,1.11,-1.08,0.20,-0.15,11.26,100.0,-71
17142,28.588,0.10,1.07,-1.03,0.20,-0.20,11.52,100.0,-61
17143,28.617,0.02,1.05,-1.03,0.15,-0.15,11.52,100.0,-61
17144,28.645,0.06,1.13,-1.08,0.20,-0.29,11.52,100.0,-61
17145,28.674,0.06,1.13,-1.08,0.29,-0.20,11.26,100.0,-61
17146,28.703,0.10,1.11,-1.08,0.24,-0.15,11.26,100.0,-61
17147,28.731,0.13,1.06,-1.03,0.20,-0.15,11.26,100.0,-61
17148,29.091,0.18,1.07,-1.03,0.20,-0.20,11.52,100.0,-60
17149,29.119,0.15,1.10,-1.08,0.20,-0.10,11.52,100.0,-60
17150,29.148,0.14,1.11,-1.08,0.24,-0.15,11.52,100.0,-60
17151,29.176,0.14,1.11,-1.08,0.15,-0.24,11.26,100.0,-60
17152,29.205,0.12,1.08,-1.03,0.20,-0.24,11.26,100.0,-60
17153,29.234,0.16,1.07,-1.03,0.20,-0.20,11.26,100.0,-60
17154,29.592,0.22,1.08,-1.03,0.20,-0.24,11.52,100.0,-63
17155,29.621,0.19,1.05,-1.03,0.15,-0.15,11.52,100.0,-63
17156,29.649,0.21,1.05,-1.03,0.15,-0.15,11.52,100.0,-63
17157,29.678,0.21,1.13,-1.08,0.24,-0.24,11.40,100.0,-63
17158,29.706,0.11,1.11,-1.08,0.20,-0.15,11.40,100.0,-63
17159,29.735,0.13,1.09,-1.03,0.24,-0.24,11.40,100.0,-63
17160,30.195,0.19,1.07,-1.03,0.20,-0.20,11.52,100.0,-60
17161,30.224,0.12,1.06,-1.03,0.20,-0.15,11.52,100.0,-60
17162,30.253,0.16,1.11,-1.08,0.20,-0.20,11.52,100.0,-60
